,name,ages_ranges,geo_locations,genders,interests,behavior,scholarities,languages,family_statuses,all_fields,targeting,response,audience
40,Soccer Interest,"{u'max': 24, u'min': 18}","{u'values': [u'OM'], u'name': u'countries'}",1.0,"{u'not': [6003442346642], u'and': [6004115167424, 6003277229371], u'name': u'Not interested in Football, but interest in physical activity'}","{u'not': [6015559470583], u'name': u'Not Expats'}","{u'name': u'Graduated', u'or': [3, 7, 8, 9, 11]}","{u'values': [28], u'name': u'Arabic'}",,"(('interests', {u'not': [6003442346642], u'and': [6004115167424, 6003277229371], u'name': u'Not interested in Football, but interest in physical activity'}), ('geo_locations', {u'values': [u'OM'], u'name': u'countries'}), ('behavior', {u'not': [6015559470583], u'name': u'Not Expats'}), ('languages', {u'values': [28], u'name': u'Arabic'}), ('scholarities', {u'name': u'Graduated', u'or': [3, 7, 8, 9, 11]}), ('genders', 1), ('ages_ranges', {u'max': 24, u'min': 18}))","{'flexible_spec': [{'interests': {'id': 6004115167424}}, {'interests': {'id': 6003277229371}}, {'education_statuses': [3, 7, 8, 9, 11]}], 'geo_locations': {'location_types': ['home'], u'countries': [u'OM']}, 'age_min': 18, 'genders': [1], 'age_max': 24, 'exclusions': {'interests': [{'id': 6003442346642}], 'behaviors': [{'id': 6015559470583}]}, 'locales': [28]}",,
41,Soccer Interest,{u'min': 55},"{u'values': [u'OM'], u'name': u'countries'}",1.0,"{u'not': [6003442346642], u'and': [6004115167424, 6003277229371], u'name': u'Not interested in Football, but interest in physical activity'}","{u'not': [6015559470583], u'name': u'Not Expats'}","{u'name': u'Graduated', u'or': [3, 7, 8, 9, 11]}","{u'values': [28], u'name': u'Arabic'}",,"(('interests', {u'not': [6003442346642], u'and': [6004115167424, 6003277229371], u'name': u'Not interested in Football, but interest in physical activity'}), ('geo_locations', {u'values': [u'OM'], u'name': u'countries'}), ('behavior', {u'not': [6015559470583], u'name': u'Not Expats'}), ('languages', {u'values': [28], u'name': u'Arabic'}), ('scholarities', {u'name': u'Graduated', u'or': [3, 7, 8, 9, 11]}), ('genders', 1), ('ages_ranges', {u'min': 55}))","{'flexible_spec': [{'interests': {'id': 6004115167424}}, {'interests': {'id': 6003277229371}}, {'education_statuses': [3, 7, 8, 9, 11]}], 'geo_locations': {'location_types': ['home'], u'countries': [u'OM']}, 'age_min': 55, 'genders': [1], 'age_max': None, 'exclusions': {'interests': [{'id': 6003442346642}], 'behaviors': [{'id': 6015559470583}]}, 'locales': [28]}",,
42,Soccer Interest,"{u'max': 24, u'min': 18}","{u'values': [u'OM'], u'name': u'countries'}",2.0,"{u'not': [6003442346642], u'and': [6004115167424, 6003277229371], u'name': u'Not interested in Football, but interest in physical activity'}","{u'not': [6015559470583], u'name': u'Not Expats'}","{u'name': u'Graduated', u'or': [3, 7, 8, 9, 11]}","{u'values': [28], u'name': u'Arabic'}",,"(('interests', {u'not': [6003442346642], u'and': [6004115167424, 6003277229371], u'name': u'Not interested in Football, but interest in physical activity'}), ('geo_locations', {u'values': [u'OM'], u'name': u'countries'}), ('behavior', {u'not': [6015559470583], u'name': u'Not Expats'}), ('languages', {u'values': [28], u'name': u'Arabic'}), ('scholarities', {u'name': u'Graduated', u'or': [3, 7, 8, 9, 11]}), ('genders', 2), ('ages_ranges', {u'max': 24, u'min': 18}))","{'flexible_spec': [{'interests': {'id': 6004115167424}}, {'interests': {'id': 6003277229371}}, {'education_statuses': [3, 7, 8, 9, 11]}], 'geo_locations': {'location_types': ['home'], u'countries': [u'OM']}, 'age_min': 18, 'genders': [2], 'age_max': 24, 'exclusions': {'interests': [{'id': 6003442346642}], 'behaviors': [{'id': 6015559470583}]}, 'locales': [28]}",,
43,Soccer Interest,{u'min': 55},"{u'values': [u'OM'], u'name': u'countries'}",2.0,"{u'not': [6003442346642], u'and': [6004115167424, 6003277229371], u'name': u'Not interested in Football, but interest in physical activity'}","{u'not': [6015559470583], u'name': u'Not Expats'}","{u'name': u'Graduated', u'or': [3, 7, 8, 9, 11]}","{u'values': [28], u'name': u'Arabic'}",,"(('interests', {u'not': [6003442346642], u'and': [6004115167424, 6003277229371], u'name': u'Not interested in Football, but interest in physical activity'}), ('geo_locations', {u'values': [u'OM'], u'name': u'countries'}), ('behavior', {u'not': [6015559470583], u'name': u'Not Expats'}), ('languages', {u'values': [28], u'name': u'Arabic'}), ('scholarities', {u'name': u'Graduated', u'or': [3, 7, 8, 9, 11]}), ('genders', 2), ('ages_ranges', {u'min': 55}))","{'flexible_spec': [{'interests': {'id': 6004115167424}}, {'interests': {'id': 6003277229371}}, {'education_statuses': [3, 7, 8, 9, 11]}], 'geo_locations': {'location_types': ['home'], u'countries': [u'OM']}, 'age_min': 55, 'genders': [2], 'age_max': None, 'exclusions': {'interests': [{'id': 6003442346642}], 'behaviors': [{'id': 6015559470583}]}, 'locales': [28]}",,
44,Soccer Interest,"{u'max': 24, u'min': 18}","{u'values': [u'OM'], u'name': u'countries'}",1.0,"{u'not': [6003442346642], u'and': [6004115167424, 6003277229371], u'name': u'Not interested in Football, but interest in physical activity'}","{u'not': [6015559470583], u'name': u'Not Expats'}","{u'name': u'Graduated', u'or': [3, 7, 8, 9, 11]}",,,"(('interests', {u'not': [6003442346642], u'and': [6004115167424, 6003277229371], u'name': u'Not interested in Football, but interest in physical activity'}), ('geo_locations', {u'values': [u'OM'], u'name': u'countries'}), ('behavior', {u'not': [6015559470583], u'name': u'Not Expats'}), ('languages', None), ('scholarities', {u'name': u'Graduated', u'or': [3, 7, 8, 9, 11]}), ('genders', 1), ('ages_ranges', {u'max': 24, u'min': 18}))","{'flexible_spec': [{'interests': {'id': 6004115167424}}, {'interests': {'id': 6003277229371}}, {'education_statuses': [3, 7, 8, 9, 11]}], 'geo_locations': {'location_types': ['home'], u'countries': [u'OM']}, 'age_min': 18, 'genders': [1], 'age_max': 24, 'exclusions': {'interests': [{'id': 6003442346642}], 'behaviors': [{'id': 6015559470583}]}}",,
45,Soccer Interest,{u'min': 55},"{u'values': [u'OM'], u'name': u'countries'}",1.0,"{u'not': [6003442346642], u'and': [6004115167424, 6003277229371], u'name': u'Not interested in Football, but interest in physical activity'}","{u'not': [6015559470583], u'name': u'Not Expats'}","{u'name': u'Graduated', u'or': [3, 7, 8, 9, 11]}",,,"(('interests', {u'not': [6003442346642], u'and': [6004115167424, 6003277229371], u'name': u'Not interested in Football, but interest in physical activity'}), ('geo_locations', {u'values': [u'OM'], u'name': u'countries'}), ('behavior', {u'not': [6015559470583], u'name': u'Not Expats'}), ('languages', None), ('scholarities', {u'name': u'Graduated', u'or': [3, 7, 8, 9, 11]}), ('genders', 1), ('ages_ranges', {u'min': 55}))","{'flexible_spec': [{'interests': {'id': 6004115167424}}, {'interests': {'id': 6003277229371}}, {'education_statuses': [3, 7, 8, 9, 11]}], 'geo_locations': {'location_types': ['home'], u'countries': [u'OM']}, 'age_min': 55, 'genders': [1], 'age_max': None, 'exclusions': {'interests': [{'id': 6003442346642}], 'behaviors': [{'id': 6015559470583}]}}",,
46,Soccer Interest,"{u'max': 24, u'min': 18}","{u'values': [u'OM'], u'name': u'countries'}",2.0,"{u'not': [6003442346642], u'and': [6004115167424, 6003277229371], u'name': u'Not interested in Football, but interest in physical activity'}","{u'not': [6015559470583], u'name': u'Not Expats'}","{u'name': u'Graduated', u'or': [3, 7, 8, 9, 11]}",,,"(('interests', {u'not': [6003442346642], u'and': [6004115167424, 6003277229371], u'name': u'Not interested in Football, but interest in physical activity'}), ('geo_locations', {u'values': [u'OM'], u'name': u'countries'}), ('behavior', {u'not': [6015559470583], u'name': u'Not Expats'}), ('languages', None), ('scholarities', {u'name': u'Graduated', u'or': [3, 7, 8, 9, 11]}), ('genders', 2), ('ages_ranges', {u'max': 24, u'min': 18}))","{'flexible_spec': [{'interests': {'id': 6004115167424}}, {'interests': {'id': 6003277229371}}, {'education_statuses': [3, 7, 8, 9, 11]}], 'geo_locations': {'location_types': ['home'], u'countries': [u'OM']}, 'age_min': 18, 'genders': [2], 'age_max': 24, 'exclusions': {'interests': [{'id': 6003442346642}], 'behaviors': [{'id': 6015559470583}]}}",,
47,Soccer Interest,{u'min': 55},"{u'values': [u'OM'], u'name': u'countries'}",2.0,"{u'not': [6003442346642], u'and': [6004115167424, 6003277229371], u'name': u'Not interested in Football, but interest in physical activity'}","{u'not': [6015559470583], u'name': u'Not Expats'}","{u'name': u'Graduated', u'or': [3, 7, 8, 9, 11]}",,,"(('interests', {u'not': [6003442346642], u'and': [6004115167424, 6003277229371], u'name': u'Not interested in Football, but interest in physical activity'}), ('geo_locations', {u'values': [u'OM'], u'name': u'countries'}), ('behavior', {u'not': [6015559470583], u'name': u'Not Expats'}), ('languages', None), ('scholarities', {u'name': u'Graduated', u'or': [3, 7, 8, 9, 11]}), ('genders', 2), ('ages_ranges', {u'min': 55}))","{'flexible_spec': [{'interests': {'id': 6004115167424}}, {'interests': {'id': 6003277229371}}, {'education_statuses': [3, 7, 8, 9, 11]}], 'geo_locations': {'location_types': ['home'], u'countries': [u'OM']}, 'age_min': 55, 'genders': [2], 'age_max': None, 'exclusions': {'interests': [{'id': 6003442346642}], 'behaviors': [{'id': 6015559470583}]}}",,
48,Soccer Interest,"{u'max': 24, u'min': 18}","{u'values': [u'QA'], u'name': u'countries'}",1.0,"{u'not': [6003442346642], u'and': [6004115167424, 6003277229371], u'name': u'Not interested in Football, but interest in physical activity'}","{u'or': [6015559470583], u'name': u'Expats'}","{u'name': u'Graduated', u'or': [3, 7, 8, 9, 11]}","{u'values': [28], u'name': u'Arabic'}",,"(('interests', {u'not': [6003442346642], u'and': [6004115167424, 6003277229371], u'name': u'Not interested in Football, but interest in physical activity'}), ('geo_locations', {u'values': [u'QA'], u'name': u'countries'}), ('behavior', {u'or': [6015559470583], u'name': u'Expats'}), ('languages', {u'values': [28], u'name': u'Arabic'}), ('scholarities', {u'name': u'Graduated', u'or': [3, 7, 8, 9, 11]}), ('genders', 1), ('ages_ranges', {u'max': 24, u'min': 18}))","{'flexible_spec': [{'interests': {'id': 6004115167424}}, {'interests': {'id': 6003277229371}}, {'behaviors': [{'id': 6015559470583}]}, {'education_statuses': [3, 7, 8, 9, 11]}], 'geo_locations': {'location_types': ['home'], u'countries': [u'QA']}, 'age_min': 18, 'genders': [1], 'age_max': 24, 'exclusions': {'interests': [{'id': 6003442346642}]}, 'locales': [28]}",,
49,Soccer Interest,{u'min': 55},"{u'values': [u'QA'], u'name': u'countries'}",1.0,"{u'not': [6003442346642], u'and': [6004115167424, 6003277229371], u'name': u'Not interested in Football, but interest in physical activity'}","{u'or': [6015559470583], u'name': u'Expats'}","{u'name': u'Graduated', u'or': [3, 7, 8, 9, 11]}","{u'values': [28], u'name': u'Arabic'}",,"(('interests', {u'not': [6003442346642], u'and': [6004115167424, 6003277229371], u'name': u'Not interested in Football, but interest in physical activity'}), ('geo_locations', {u'values': [u'QA'], u'name': u'countries'}), ('behavior', {u'or': [6015559470583], u'name': u'Expats'}), ('languages', {u'values': [28], u'name': u'Arabic'}), ('scholarities', {u'name': u'Graduated', u'or': [3, 7, 8, 9, 11]}), ('genders', 1), ('ages_ranges', {u'min': 55}))","{'flexible_spec': [{'interests': {'id': 6004115167424}}, {'interests': {'id': 6003277229371}}, {'behaviors': [{'id': 6015559470583}]}, {'education_statuses': [3, 7, 8, 9, 11]}], 'geo_locations': {'location_types': ['home'], u'countries': [u'QA']}, 'age_min': 55, 'genders': [1], 'age_max': None, 'exclusions': {'interests': [{'id': 6003442346642}]}, 'locales': [28]}",,
50,Soccer Interest,"{u'max': 24, u'min': 18}","{u'values': [u'QA'], u'name': u'countries'}",2.0,"{u'not': [6003442346642], u'and': [6004115167424, 6003277229371], u'name': u'Not interested in Football, but interest in physical activity'}","{u'or': [6015559470583], u'name': u'Expats'}","{u'name': u'Graduated', u'or': [3, 7, 8, 9, 11]}","{u'values': [28], u'name': u'Arabic'}",,"(('interests', {u'not': [6003442346642], u'and': [6004115167424, 6003277229371], u'name': u'Not interested in Football, but interest in physical activity'}), ('geo_locations', {u'values': [u'QA'], u'name': u'countries'}), ('behavior', {u'or': [6015559470583], u'name': u'Expats'}), ('languages', {u'values': [28], u'name': u'Arabic'}), ('scholarities', {u'name': u'Graduated', u'or': [3, 7, 8, 9, 11]}), ('genders', 2), ('ages_ranges', {u'max': 24, u'min': 18}))","{'flexible_spec': [{'interests': {'id': 6004115167424}}, {'interests': {'id': 6003277229371}}, {'behaviors': [{'id': 6015559470583}]}, {'education_statuses': [3, 7, 8, 9, 11]}], 'geo_locations': {'location_types': ['home'], u'countries': [u'QA']}, 'age_min': 18, 'genders': [2], 'age_max': 24, 'exclusions': {'interests': [{'id': 6003442346642}]}, 'locales': [28]}",,
51,Soccer Interest,{u'min': 55},"{u'values': [u'QA'], u'name': u'countries'}",2.0,"{u'not': [6003442346642], u'and': [6004115167424, 6003277229371], u'name': u'Not interested in Football, but interest in physical activity'}","{u'or': [6015559470583], u'name': u'Expats'}","{u'name': u'Graduated', u'or': [3, 7, 8, 9, 11]}","{u'values': [28], u'name': u'Arabic'}",,"(('interests', {u'not': [6003442346642], u'and': [6004115167424, 6003277229371], u'name': u'Not interested in Football, but interest in physical activity'}), ('geo_locations', {u'values': [u'QA'], u'name': u'countries'}), ('behavior', {u'or': [6015559470583], u'name': u'Expats'}), ('languages', {u'values': [28], u'name': u'Arabic'}), ('scholarities', {u'name': u'Graduated', u'or': [3, 7, 8, 9, 11]}), ('genders', 2), ('ages_ranges', {u'min': 55}))","{'flexible_spec': [{'interests': {'id': 6004115167424}}, {'interests': {'id': 6003277229371}}, {'behaviors': [{'id': 6015559470583}]}, {'education_statuses': [3, 7, 8, 9, 11]}], 'geo_locations': {'location_types': ['home'], u'countries': [u'QA']}, 'age_min': 55, 'genders': [2], 'age_max': None, 'exclusions': {'interests': [{'id': 6003442346642}]}, 'locales': [28]}",,
52,Soccer Interest,"{u'max': 24, u'min': 18}","{u'values': [u'QA'], u'name': u'countries'}",1.0,"{u'not': [6003442346642], u'and': [6004115167424, 6003277229371], u'name': u'Not interested in Football, but interest in physical activity'}","{u'or': [6015559470583], u'name': u'Expats'}","{u'name': u'Graduated', u'or': [3, 7, 8, 9, 11]}",,,"(('interests', {u'not': [6003442346642], u'and': [6004115167424, 6003277229371], u'name': u'Not interested in Football, but interest in physical activity'}), ('geo_locations', {u'values': [u'QA'], u'name': u'countries'}), ('behavior', {u'or': [6015559470583], u'name': u'Expats'}), ('languages', None), ('scholarities', {u'name': u'Graduated', u'or': [3, 7, 8, 9, 11]}), ('genders', 1), ('ages_ranges', {u'max': 24, u'min': 18}))","{'flexible_spec': [{'interests': {'id': 6004115167424}}, {'interests': {'id': 6003277229371}}, {'behaviors': [{'id': 6015559470583}]}, {'education_statuses': [3, 7, 8, 9, 11]}], 'geo_locations': {'location_types': ['home'], u'countries': [u'QA']}, 'age_min': 18, 'genders': [1], 'age_max': 24, 'exclusions': {'interests': [{'id': 6003442346642}]}}",,
53,Soccer Interest,{u'min': 55},"{u'values': [u'QA'], u'name': u'countries'}",1.0,"{u'not': [6003442346642], u'and': [6004115167424, 6003277229371], u'name': u'Not interested in Football, but interest in physical activity'}","{u'or': [6015559470583], u'name': u'Expats'}","{u'name': u'Graduated', u'or': [3, 7, 8, 9, 11]}",,,"(('interests', {u'not': [6003442346642], u'and': [6004115167424, 6003277229371], u'name': u'Not interested in Football, but interest in physical activity'}), ('geo_locations', {u'values': [u'QA'], u'name': u'countries'}), ('behavior', {u'or': [6015559470583], u'name': u'Expats'}), ('languages', None), ('scholarities', {u'name': u'Graduated', u'or': [3, 7, 8, 9, 11]}), ('genders', 1), ('ages_ranges', {u'min': 55}))","{'flexible_spec': [{'interests': {'id': 6004115167424}}, {'interests': {'id': 6003277229371}}, {'behaviors': [{'id': 6015559470583}]}, {'education_statuses': [3, 7, 8, 9, 11]}], 'geo_locations': {'location_types': ['home'], u'countries': [u'QA']}, 'age_min': 55, 'genders': [1], 'age_max': None, 'exclusions': {'interests': [{'id': 6003442346642}]}}",,
54,Soccer Interest,"{u'max': 24, u'min': 18}","{u'values': [u'QA'], u'name': u'countries'}",2.0,"{u'not': [6003442346642], u'and': [6004115167424, 6003277229371], u'name': u'Not interested in Football, but interest in physical activity'}","{u'or': [6015559470583], u'name': u'Expats'}","{u'name': u'Graduated', u'or': [3, 7, 8, 9, 11]}",,,"(('interests', {u'not': [6003442346642], u'and': [6004115167424, 6003277229371], u'name': u'Not interested in Football, but interest in physical activity'}), ('geo_locations', {u'values': [u'QA'], u'name': u'countries'}), ('behavior', {u'or': [6015559470583], u'name': u'Expats'}), ('languages', None), ('scholarities', {u'name': u'Graduated', u'or': [3, 7, 8, 9, 11]}), ('genders', 2), ('ages_ranges', {u'max': 24, u'min': 18}))","{'flexible_spec': [{'interests': {'id': 6004115167424}}, {'interests': {'id': 6003277229371}}, {'behaviors': [{'id': 6015559470583}]}, {'education_statuses': [3, 7, 8, 9, 11]}], 'geo_locations': {'location_types': ['home'], u'countries': [u'QA']}, 'age_min': 18, 'genders': [2], 'age_max': 24, 'exclusions': {'interests': [{'id': 6003442346642}]}}",,
55,Soccer Interest,{u'min': 55},"{u'values': [u'QA'], u'name': u'countries'}",2.0,"{u'not': [6003442346642], u'and': [6004115167424, 6003277229371], u'name': u'Not interested in Football, but interest in physical activity'}","{u'or': [6015559470583], u'name': u'Expats'}","{u'name': u'Graduated', u'or': [3, 7, 8, 9, 11]}",,,"(('interests', {u'not': [6003442346642], u'and': [6004115167424, 6003277229371], u'name': u'Not interested in Football, but interest in physical activity'}), ('geo_locations', {u'values': [u'QA'], u'name': u'countries'}), ('behavior', {u'or': [6015559470583], u'name': u'Expats'}), ('languages', None), ('scholarities', {u'name': u'Graduated', u'or': [3, 7, 8, 9, 11]}), ('genders', 2), ('ages_ranges', {u'min': 55}))","{'flexible_spec': [{'interests': {'id': 6004115167424}}, {'interests': {'id': 6003277229371}}, {'behaviors': [{'id': 6015559470583}]}, {'education_statuses': [3, 7, 8, 9, 11]}], 'geo_locations': {'location_types': ['home'], u'countries': [u'QA']}, 'age_min': 55, 'genders': [2], 'age_max': None, 'exclusions': {'interests': [{'id': 6003442346642}]}}",,
56,Soccer Interest,"{u'max': 24, u'min': 18}","{u'values': [u'QA'], u'name': u'countries'}",1.0,"{u'not': [6003442346642], u'and': [6004115167424, 6003277229371], u'name': u'Not interested in Football, but interest in physical activity'}","{u'not': [6015559470583], u'name': u'Not Expats'}","{u'name': u'Graduated', u'or': [3, 7, 8, 9, 11]}","{u'values': [28], u'name': u'Arabic'}",,"(('interests', {u'not': [6003442346642], u'and': [6004115167424, 6003277229371], u'name': u'Not interested in Football, but interest in physical activity'}), ('geo_locations', {u'values': [u'QA'], u'name': u'countries'}), ('behavior', {u'not': [6015559470583], u'name': u'Not Expats'}), ('languages', {u'values': [28], u'name': u'Arabic'}), ('scholarities', {u'name': u'Graduated', u'or': [3, 7, 8, 9, 11]}), ('genders', 1), ('ages_ranges', {u'max': 24, u'min': 18}))","{'flexible_spec': [{'interests': {'id': 6004115167424}}, {'interests': {'id': 6003277229371}}, {'education_statuses': [3, 7, 8, 9, 11]}], 'geo_locations': {'location_types': ['home'], u'countries': [u'QA']}, 'age_min': 18, 'genders': [1], 'age_max': 24, 'exclusions': {'interests': [{'id': 6003442346642}], 'behaviors': [{'id': 6015559470583}]}, 'locales': [28]}",,
57,Soccer Interest,{u'min': 55},"{u'values': [u'QA'], u'name': u'countries'}",1.0,"{u'not': [6003442346642], u'and': [6004115167424, 6003277229371], u'name': u'Not interested in Football, but interest in physical activity'}","{u'not': [6015559470583], u'name': u'Not Expats'}","{u'name': u'Graduated', u'or': [3, 7, 8, 9, 11]}","{u'values': [28], u'name': u'Arabic'}",,"(('interests', {u'not': [6003442346642], u'and': [6004115167424, 6003277229371], u'name': u'Not interested in Football, but interest in physical activity'}), ('geo_locations', {u'values': [u'QA'], u'name': u'countries'}), ('behavior', {u'not': [6015559470583], u'name': u'Not Expats'}), ('languages', {u'values': [28], u'name': u'Arabic'}), ('scholarities', {u'name': u'Graduated', u'or': [3, 7, 8, 9, 11]}), ('genders', 1), ('ages_ranges', {u'min': 55}))","{'flexible_spec': [{'interests': {'id': 6004115167424}}, {'interests': {'id': 6003277229371}}, {'education_statuses': [3, 7, 8, 9, 11]}], 'geo_locations': {'location_types': ['home'], u'countries': [u'QA']}, 'age_min': 55, 'genders': [1], 'age_max': None, 'exclusions': {'interests': [{'id': 6003442346642}], 'behaviors': [{'id': 6015559470583}]}, 'locales': [28]}",,
58,Soccer Interest,"{u'max': 24, u'min': 18}","{u'values': [u'QA'], u'name': u'countries'}",2.0,"{u'not': [6003442346642], u'and': [6004115167424, 6003277229371], u'name': u'Not interested in Football, but interest in physical activity'}","{u'not': [6015559470583], u'name': u'Not Expats'}","{u'name': u'Graduated', u'or': [3, 7, 8, 9, 11]}","{u'values': [28], u'name': u'Arabic'}",,"(('interests', {u'not': [6003442346642], u'and': [6004115167424, 6003277229371], u'name': u'Not interested in Football, but interest in physical activity'}), ('geo_locations', {u'values': [u'QA'], u'name': u'countries'}), ('behavior', {u'not': [6015559470583], u'name': u'Not Expats'}), ('languages', {u'values': [28], u'name': u'Arabic'}), ('scholarities', {u'name': u'Graduated', u'or': [3, 7, 8, 9, 11]}), ('genders', 2), ('ages_ranges', {u'max': 24, u'min': 18}))","{'flexible_spec': [{'interests': {'id': 6004115167424}}, {'interests': {'id': 6003277229371}}, {'education_statuses': [3, 7, 8, 9, 11]}], 'geo_locations': {'location_types': ['home'], u'countries': [u'QA']}, 'age_min': 18, 'genders': [2], 'age_max': 24, 'exclusions': {'interests': [{'id': 6003442346642}], 'behaviors': [{'id': 6015559470583}]}, 'locales': [28]}",,
59,Soccer Interest,{u'min': 55},"{u'values': [u'QA'], u'name': u'countries'}",2.0,"{u'not': [6003442346642], u'and': [6004115167424, 6003277229371], u'name': u'Not interested in Football, but interest in physical activity'}","{u'not': [6015559470583], u'name': u'Not Expats'}","{u'name': u'Graduated', u'or': [3, 7, 8, 9, 11]}","{u'values': [28], u'name': u'Arabic'}",,"(('interests', {u'not': [6003442346642], u'and': [6004115167424, 6003277229371], u'name': u'Not interested in Football, but interest in physical activity'}), ('geo_locations', {u'values': [u'QA'], u'name': u'countries'}), ('behavior', {u'not': [6015559470583], u'name': u'Not Expats'}), ('languages', {u'values': [28], u'name': u'Arabic'}), ('scholarities', {u'name': u'Graduated', u'or': [3, 7, 8, 9, 11]}), ('genders', 2), ('ages_ranges', {u'min': 55}))","{'flexible_spec': [{'interests': {'id': 6004115167424}}, {'interests': {'id': 6003277229371}}, {'education_statuses': [3, 7, 8, 9, 11]}], 'geo_locations': {'location_types': ['home'], u'countries': [u'QA']}, 'age_min': 55, 'genders': [2], 'age_max': None, 'exclusions': {'interests': [{'id': 6003442346642}], 'behaviors': [{'id': 6015559470583}]}, 'locales': [28]}",,
60,Soccer Interest,"{u'max': 24, u'min': 18}","{u'values': [u'QA'], u'name': u'countries'}",1.0,"{u'not': [6003442346642], u'and': [6004115167424, 6003277229371], u'name': u'Not interested in Football, but interest in physical activity'}","{u'not': [6015559470583], u'name': u'Not Expats'}","{u'name': u'Graduated', u'or': [3, 7, 8, 9, 11]}",,,"(('interests', {u'not': [6003442346642], u'and': [6004115167424, 6003277229371], u'name': u'Not interested in Football, but interest in physical activity'}), ('geo_locations', {u'values': [u'QA'], u'name': u'countries'}), ('behavior', {u'not': [6015559470583], u'name': u'Not Expats'}), ('languages', None), ('scholarities', {u'name': u'Graduated', u'or': [3, 7, 8, 9, 11]}), ('genders', 1), ('ages_ranges', {u'max': 24, u'min': 18}))","{'flexible_spec': [{'interests': {'id': 6004115167424}}, {'interests': {'id': 6003277229371}}, {'education_statuses': [3, 7, 8, 9, 11]}], 'geo_locations': {'location_types': ['home'], u'countries': [u'QA']}, 'age_min': 18, 'genders': [1], 'age_max': 24, 'exclusions': {'interests': [{'id': 6003442346642}], 'behaviors': [{'id': 6015559470583}]}}",,
61,Soccer Interest,{u'min': 55},"{u'values': [u'QA'], u'name': u'countries'}",1.0,"{u'not': [6003442346642], u'and': [6004115167424, 6003277229371], u'name': u'Not interested in Football, but interest in physical activity'}","{u'not': [6015559470583], u'name': u'Not Expats'}","{u'name': u'Graduated', u'or': [3, 7, 8, 9, 11]}",,,"(('interests', {u'not': [6003442346642], u'and': [6004115167424, 6003277229371], u'name': u'Not interested in Football, but interest in physical activity'}), ('geo_locations', {u'values': [u'QA'], u'name': u'countries'}), ('behavior', {u'not': [6015559470583], u'name': u'Not Expats'}), ('languages', None), ('scholarities', {u'name': u'Graduated', u'or': [3, 7, 8, 9, 11]}), ('genders', 1), ('ages_ranges', {u'min': 55}))","{'flexible_spec': [{'interests': {'id': 6004115167424}}, {'interests': {'id': 6003277229371}}, {'education_statuses': [3, 7, 8, 9, 11]}], 'geo_locations': {'location_types': ['home'], u'countries': [u'QA']}, 'age_min': 55, 'genders': [1], 'age_max': None, 'exclusions': {'interests': [{'id': 6003442346642}], 'behaviors': [{'id': 6015559470583}]}}",,
62,Soccer Interest,"{u'max': 24, u'min': 18}","{u'values': [u'QA'], u'name': u'countries'}",2.0,"{u'not': [6003442346642], u'and': [6004115167424, 6003277229371], u'name': u'Not interested in Football, but interest in physical activity'}","{u'not': [6015559470583], u'name': u'Not Expats'}","{u'name': u'Graduated', u'or': [3, 7, 8, 9, 11]}",,,"(('interests', {u'not': [6003442346642], u'and': [6004115167424, 6003277229371], u'name': u'Not interested in Football, but interest in physical activity'}), ('geo_locations', {u'values': [u'QA'], u'name': u'countries'}), ('behavior', {u'not': [6015559470583], u'name': u'Not Expats'}), ('languages', None), ('scholarities', {u'name': u'Graduated', u'or': [3, 7, 8, 9, 11]}), ('genders', 2), ('ages_ranges', {u'max': 24, u'min': 18}))","{'flexible_spec': [{'interests': {'id': 6004115167424}}, {'interests': {'id': 6003277229371}}, {'education_statuses': [3, 7, 8, 9, 11]}], 'geo_locations': {'location_types': ['home'], u'countries': [u'QA']}, 'age_min': 18, 'genders': [2], 'age_max': 24, 'exclusions': {'interests': [{'id': 6003442346642}], 'behaviors': [{'id': 6015559470583}]}}",,
63,Soccer Interest,{u'min': 55},"{u'values': [u'QA'], u'name': u'countries'}",2.0,"{u'not': [6003442346642], u'and': [6004115167424, 6003277229371], u'name': u'Not interested in Football, but interest in physical activity'}","{u'not': [6015559470583], u'name': u'Not Expats'}","{u'name': u'Graduated', u'or': [3, 7, 8, 9, 11]}",,,"(('interests', {u'not': [6003442346642], u'and': [6004115167424, 6003277229371], u'name': u'Not interested in Football, but interest in physical activity'}), ('geo_locations', {u'values': [u'QA'], u'name': u'countries'}), ('behavior', {u'not': [6015559470583], u'name': u'Not Expats'}), ('languages', None), ('scholarities', {u'name': u'Graduated', u'or': [3, 7, 8, 9, 11]}), ('genders', 2), ('ages_ranges', {u'min': 55}))","{'flexible_spec': [{'interests': {'id': 6004115167424}}, {'interests': {'id': 6003277229371}}, {'education_statuses': [3, 7, 8, 9, 11]}], 'geo_locations': {'location_types': ['home'], u'countries': [u'QA']}, 'age_min': 55, 'genders': [2], 'age_max': None, 'exclusions': {'interests': [{'id': 6003442346642}], 'behaviors': [{'id': 6015559470583}]}}",,
